Student ID	Name	Faculty	Advisor's Name	Email	Phone Number	Date of Birth	Gender	Address	Semesters	Scholarship Amount	Clubs Attending	Password	Nationality	Advisor's ID
12240001	Choi	Soojin	IBT	Ljn	Hyunwoo	soojin86@inha.edu	1	021902405	19990603	0				
12240002	Aibek	Temir	KLC	Ngg	Daehyun	temir38@inha.edu	1	070945359	19971103	0				
12240003	Ziyoda	ISE	Jung	Plqvrr	ziyoda22@inha.edu	1051491417	2	0010107	0	0				
12240004	Meerim	Zhumagul	KLC	Pii	Daehyun	zhumagul19@inha.edu	1	067952007	19980801	0				
12240005	Park	Hyunjin	IBT	Pnr	Hyunwoo	hyunjin11@inha.edu	1	083986028	20050916	0				
12240006	Islom	ISE	Jung	Sotyuu	islom35@inha.edu	1076277671	1	9950107	0	0				
12240007	Madina	ISE	Jung	Tpuzvv	madina92@inha.edu	1023572588	1	9950412	0	0				
12240008	Kim	Minho	IBT	Squ	Hyunwoo	minho89@inha.edu	1	073943738	19990707	0				
12240009	Sarvar	ISE	Jung	Vrw|xx	sarvar25@inha.edu	1090073992	2	0041006	0	0				
12240010	Ziyoda	ISE	Jung	Njotpp	ziyoda69@inha.edu	1034726295	2	0000609	0	0				
12240011	Gulnoza	ISE	Jung	Minsoo	gulnoza27@inha.edu	1024444291	1	9980416	0	0				
12240012	Madina	ISE	Jung	Njotpp	madina34@inha.edu	1080689869	2	0021225	0	0				
12240013	Lee	Jisoo	IBT	Mko	Hyunwoo	jisoo40@inha.edu	1	076951098	19980521	0				
12240014	Meerim	Zhumagul	KLC	Ohh	Daehyun	zhumagul74@inha.edu	1	081288803	20000825	0				
12240015	Park	Hyunjin	IBT	Omq	Hyunwoo	hyunjin9@inha.edu	1	088255074	20030419	0				
12240016	Aizada	Nurlan	KLC	Qjj	Daehyun	nurlan4@inha.edu	1	018558502	19960324	0				
12240017	Ziyoda	ISE	Jung	Sotyuu	ziyoda31@inha.edu	1051227375	1	9971115	0	0				
12240018	Yamada	Taro	KLC	Sll	Daehyun	taro30@inha.edu	1	043854311	19990419	0				
12240019	Aibek	Temir	KLC	Tmm	Daehyun	temir88@inha.edu	1	090443984	19980615	0				
12240020	Jahongir	ISE	Jung	Okpuqq	jahongir70@inha.edu	1036409858	1	9960409	0	0				
12240021	Sarvar	ISE	Jung	Njotpp	sarvar35@inha.edu	1070824853	2	0051119	0	0				
12240022	Kim	Minho	IBT	Kim	Hyunwoo	minho54@inha.edu	1	081789727	20040508	0				
12240023	Shohjahon	ISE	Jung	Njotpp	shohjahon84@inha.edu	1078891791	2	0050217	0	0				
12240024	Jung	Donghyun	IBT	Mko	Hyunwoo	donghyun6@inha.edu	1	019088784	20021011	0				
12240025	Kim	Minho	IBT	Nlp	Hyunwoo	minho63@inha.edu	1	024224598	20050227	0				
12240026	Kang	Seoyeon	IBT	Omq	Hyunwoo	seoyeon10@inha.edu	1	048228337	20030321	0				
12240027	Gulnoza	ISE	Jung	Rnsxtt	gulnoza18@inha.edu	1062094632	2	0000414	0	0				
12240028	Shohjahon	ISE	Jung	Sotyuu	shohjahon87@inha.edu	1082538368	1	9990921	0	0				
12240029	Bekbolot	Akyl	KLC	Sll	Daehyun	akyl85@inha.edu	1	028546323	20040506	0				
12240030	Ziyoda	ISE	Jung	Plqvrr	ziyoda65@inha.edu	1019011587	2	0031107	0	0				
12240031	Adi	Putri	KLC	Ngg	Daehyun	putri55@inha.edu	1	082471297	20010919	0				
12240032	Choi	Soojin	IBT	Ljn	Hyunwoo	soojin2@inha.edu	1	055026173	19970301	0				
12240033	Islom	ISE	Kang	Yuna	islom90@inha.edu	1063386926	2	0020506	0	0				
12240034	Islom	ISE	Kang	Zvob	islom76@inha.edu	1099396195	1	9950504	0	0				
12240035	Dilnoza	ISE	Kang	[wpc	dilnoza66@inha.edu	1077648276	2	0010905	0	0				
12240036	Aung	Kyaw	KLC	Ohh	Daehyun	kyaw11@inha.edu	1	075657947	20010920	0				
12240037	Park	Hyunjin	IBT	Omq	Hyunwoo	hyunjin41@inha.edu	1	031502946	19980503	0				
12240038	Lee	Jisoo	IBT	Pnr	Hyunwoo	jisoo23@inha.edu	1	023991901	20040315	0				
12240039	Min	Win	KLC	Rkk	Daehyun	win47@inha.edu	1	070873431	19961023	0				
12240040	Park	Hyunjin	IBT	]ssr	Hyunwoo	hyunjin17@inha.edu	1	058772241	20051006	0				
12240041	Choi	Soojin	IBT	\rrq	Hyunwoo	soojin38@inha.edu	1	075036707	19951022	0				
12240042	Malika	ISE	Kang	[wpc	malika73@inha.edu	1068913024	2	0000727	0	0				
12240043	Azizbek	ISE	Kang	Zvob	azizbek35@inha.edu	1086673014	2	0010513	0	0				
12240044	Kim	Minho	IBT	Yoon	Hyunwoo	minho8@inha.edu	1	097993654	20031218	0				
12240045	Madina	ISE	Kang	Zvob	madina73@inha.edu	1017227429	1	9961123	0	0				
12240046	Azizbek	ISE	Kang	[wpc	azizbek70@inha.edu	1013103002	1	9971004	0	0				
12240047	Gulnoza	ISE	Kang	\xqd	gulnoza52@inha.edu	1032249765	2	0030212	0	0				
12240048	Lee	Jisoo	IBT	]ssr	Hyunwoo	jisoo70@inha.edu	1	028164467	20010724	0				
12240049	Madina	ISE	Kang	^zsf	madina46@inha.edu	1079841335	1	9951202	0	0				
12240050	Choi	Soojin	IBT	^tts	Hyunwoo	soojin54@inha.edu	1	086835849	19960304	0				
12240051	Yamada	Taro	KLC	Pii	Daehyun	taro34@inha.edu	1	027881690	20030518	0				
12240052	Lee	Jisoo	IBT	\rrq	Hyunwoo	jisoo6@inha.edu	1	030217073	19970115	0				
12240053	Choi	Soojin	IBT	[qqp	Hyunwoo	soojin73@inha.edu	1	089572396	20030504	0				
12240054	Ziyoda	ISE	Kang	Zvob	ziyoda82@inha.edu	1043252713	2	0020205	0	0				
12240055	Kang	Seoyeon	IBT	Yoon	Hyunwoo	seoyeon67@inha.edu	1	056825586	20000924	0				
12240056	Azizbek	ISE	Kang	Zvob	azizbek51@inha.edu	1091111143	2	0020205	0	0				
12240057	Tanaka	Haruka	KLC	Ngg	Daehyun	haruka69@inha.edu	1	075924845	19980506	0				
12240058	Kang	Seoyeon	IBT	\rrq	Hyunwoo	seoyeon66@inha.edu	1	082702635	19980526	0				
12240059	Gulnoza	ISE	Kang	]yre	gulnoza17@inha.edu	1013966879	1	9960503	0	0				
12240060	Islom	ISE	Kang	_{tg	islom68@inha.edu	1077221166	2	0030124	0	0				
12240061	Choi	Soojin	IBT	^tts	Hyunwoo	soojin20@inha.edu	1	034854227	20020624	0				
12240062	Sarvar	ISE	Kang	]yre	sarvar58@inha.edu	1071597374	1	9980428	0	0				
12240063	Azizbek	ISE	Kang	\xqd	azizbek82@inha.edu	1098856530	1	9990302	0	0				
12240064	Takahashi	Mei	KLC	Lwpi	Minsoo	mei16@inha.edu	1	091719617	19960304	0				
12240065	Malika	ISE	Kang	Zvob	malika55@inha.edu	1059819668	2	0031214	0	0				
12240066	Malika	ISE	Kang	Yuna	malika85@inha.edu	1022234811	2	0050203	0	0				
12240067	Shohjahon	ISE	Kang	Zvob	shohjahon89@inha.edu	1099744890	2	0030915	0	0				
12240068	Sarvar	ISE	Kang	[wpc	sarvar81@inha.edu	1064106177	2	0000909	0	0				
12240069	Jung	Donghyun	IBT	\rrq	Hyunwoo	donghyun42@inha.edu	1	033266641	19980621	0				
12240070	Shohjahon	ISE	Kang	`|uh	shohjahon71@inha.edu	1090566225	2	0040325	0	0				
12240071	Nazira	Erkin	KLC	P{tm	Minsoo	erkin20@inha.edu	1	071507757	20011104	0				
12240072	Choi	Soojin	IBT	^tts	Hyunwoo	soojin39@inha.edu	1	030616648	19970727	0				
12240073	Kang	Seoyeon	IBT	]ssr	Hyunwoo	seoyeon22@inha.edu	1	064392824	20040505	0				
12240074	Shohjahon	ISE	Kang	\xqd	shohjahon93@inha.edu	1071521650	2	0020316	0	0				
12240075	Dilnoza	ISE	Kang	[wpc	dilnoza78@inha.edu	1058897019	2	0050701	0	0				
12240076	Park	Hyunjin	IBT	Zppo	Hyunwoo	hyunjin8@inha.edu	1	017837583	20051020	0				
12240077	Kang	Seoyeon	IBT	Yoon	Hyunwoo	seoyeon22@inha.edu	1	068872395	20011108	0				
12240078	Park	Hyunjin	IBT	Zppo	Hyunwoo	hyunjin78@inha.edu	1	036053262	19990517	0				
12240079	Choi	Soojin	IBT	[qqp	Hyunwoo	soojin55@inha.edu	1	069877946	19970201	0				
12240080	Yamada	Taro	KLC	R}vo	Minsoo	taro28@inha.edu	1	093884160	20030910	0				
12240081	Ruslan	Bakyt	KLC	Q|un	Minsoo	bakyt57@inha.edu	1	070994813	19971105	0				
12240082	Park	Hyunjin	IBT	_uut	Hyunwoo	hyunjin54@inha.edu	1	023409694	19980413	0				
12240083	Choi	Soojin	IBT	^tts	Hyunwoo	soojin82@inha.edu	1	017706936	20001002	0				
12240084	Aung	Kyaw	KLC	Nyrk	Minsoo	kyaw61@inha.edu	1	018002258	19990501	0				
12240085	Jung	Donghyun	IBT	\rrq	Hyunwoo	donghyun79@inha.edu	1	017228438	19950814	0				
12240086	Ziyoda	ISE	Kang	[wpc	ziyoda11@inha.edu	1011444193	1	9980406	0	0				
12240087	Lee	Jisoo	IBT	Zppo	Hyunwoo	jisoo34@inha.edu	1	095931498	19990125	0				
12240088	Choi	Soojin	IBT	Yoon	Hyunwoo	soojin14@inha.edu	1	025728666	20011223	0				
12240089	Tanaka	Haruka	KLC	Kvoh	Minsoo	haruka57@inha.edu	1	017601554	20050301	0				
12240000	Shohjahon	ISE	Kang	Yuna	shohjahon94@inha.edu	1028059439	1	9950816	0	0				
12240001	Aibek	Temir	KLC	Kvoh	Minsoo	temir20@inha.edu	1	033366978	20000501	0				
12240002	Park	Hyunjin	IBT	[qqp	Hyunwoo	hyunjin92@inha.edu	1	072291240	19970626	0				
12240003	Hadi	Budi	KLC	Mxqj	Minsoo	budi57@inha.edu	1	035749192	19990512	0				
12240004	Choi	Soojin	IBT	]ssr	Hyunwoo	soojin85@inha.edu	1	017564362	19990205	0				
12240005	Hadi	Budi	KLC	Ozsl	Minsoo	budi64@inha.edu	1	059206500	19950406	0				
12240006	Park	Hyunjin	IBT	_uut	Hyunwoo	hyunjin59@inha.edu	1	061391042	20030928	0				
12240007	Gulnoza	ISE	Kang	`|uh	gulnoza40@inha.edu	1019843817	2	0020204	0	0				
12240008	Islom	ISE	Kang	a}vi	islom78@inha.edu	1073937324	2	0020407	0	0				
12240009	Malika	ISE	Kang	b~wj	malika62@inha.edu	1072329337	1	9960609	0	0				
12240010	Sarvar	ISE	Kang	Zvob	sarvar56@inha.edu	1092959307	2	0050417	0	0				
12240011	Park	Hyunjin	IBT	Yoon	Hyunwoo	hyunjin55@inha.edu	1	056802781	20051017	0				
12240012	Choi	Soojin	IBT	Zppo	Hyunwoo	soojin1@inha.edu	1	028238466	19990228	0				
12240013	Dilnoza	ISE	Kang	[wpc	dilnoza20@inha.edu	1081509376	2	0020827	0	0				
12240014	Hadi	Budi	KLC	Mxqj	Minsoo	budi99@inha.edu	1	063013312	19990820	0				
12240015	Madina	ISE	Kang	]yre	madina40@inha.edu	1084933114	1	9971214	0	0				
12240016	Choi	Soojin	IBT	^tts	Hyunwoo	soojin52@inha.edu	1	028583336	19970128	0				
12240017	Gulnoza	ISE	Kang	_{tg	gulnoza67@inha.edu	1018384041	2	0010206	0	0				
12240018	Choi	Soojin	IBT	`vvu	Hyunwoo	soojin27@inha.edu	1	058271016	19981025	0				
12240019	Kang	Seoyeon	IBT	awwv	Hyunwoo	seoyeon46@inha.edu	1	029577919	19960607	0				
12240020	Gulnoza	ISE	Kang	[wpc	gulnoza47@inha.edu	1060989194	2	0020510	0	0				
12240021	Ziyoda	ISE	Kang	Zvob	ziyoda51@inha.edu	1028121157	2	0010624	0	0				
12240022	Thuzar	Hnin	KLC	Jung	Minsoo	hnin51@inha.edu	1	093992836	20050128	0				
12240023	Choi	Soojin	IBT	Zppo	Hyunwoo	soojin45@inha.edu	1	033997241	20000208	0				
12240024	Bekbolot	Akyl	KLC	Lwpi	Minsoo	akyl94@inha.edu	1	094898172	19970405	0				
12240025	Malika	ISE	Kang	\xqd	malika20@inha.edu	1051273846	2	0031111	0	0				
12240026	Lee	Jisoo	IBT	]ssr	Hyunwoo	jisoo20@inha.edu	1	099766464	20050725	0				
12240027	Choi	Soojin	IBT	^tts	Hyunwoo	soojin34@inha.edu	1	090287731	20040703	0				
12240028	Kim	Minho	IBT	_uut	Hyunwoo	minho72@inha.edu	1	029861036	19970814	0				
12240029	Shohjahon	ISE	Kang	`|uh	shohjahon66@inha.edu	1040931157	2	0051118	0	0				
12240030	Kim	Minho	IBT	\rrq	Hyunwoo	minho44@inha.edu	1	026127212	20040210	0				
12240031	Shohjahon	ISE	Kang	[wpc	shohjahon53@inha.edu	1072719901	2	0041123	0	0				
12240032	Kang	Seoyeon	IBT	Zppo	Hyunwoo	seoyeon59@inha.edu	1	025355928	19960523	0				
12240033	Azizbek	ISE	Kang	Yuna	azizbek71@inha.edu	1033685751	2	0051004	0	0				
12240034	Choi	Soojin	IBT	Zppo	Hyunwoo	soojin85@inha.edu	1	052731017	19951224	0				
12240035	Kim	Minho	IBT	[qqp	Hyunwoo	minho94@inha.edu	1	033986450	20041009	0				
12240036	Jung	Donghyun	IBT	\rrq	Hyunwoo	donghyun89@inha.edu	1	034128122	20010815	0				
12240037	Lee	Jisoo	IBT	]ssr	Hyunwoo	jisoo49@inha.edu	1	025555342	19950423	0				
12240038	Azizbek	ISE	Kang	^zsf	azizbek54@inha.edu	1081419836	2	0040818	0	0				
12240039	Kobayashi	Riku	KLC	P{tm	Minsoo	riku78@inha.edu	1	010562854	20000401	0				
12240040	Ziyoda	ISE	Kang	]yre	ziyoda38@inha.edu	1065298606	2	0010507	0	0				
12240041	Shohjahon	ISE	Kang	\xqd	shohjahon37@inha.edu	1036927095	1	9960519	0	0				
12240042	Min	Win	KLC	Lwpi	Minsoo	win81@inha.edu	1	017523893	20030817	0				
12240043	Dilnoza	ISE	Kang	Zvob	dilnoza43@inha.edu	1064623886	2	0040228	0	0				
12240044	Lee	Jisoo	IBT	Yoon	Hyunwoo	jisoo30@inha.edu	1	025527020	19980326	0				
12240045	Sarvar	ISE	Kang	Zvob	sarvar87@inha.edu	1041656081	2	0050414	0	0				
12240046	Thuzar	Hnin	KLC	Lwpi	Minsoo	hnin34@inha.edu	1	093927431	20050828	0				
12240047	Kobayashi	Riku	KLC	Mxqj	Minsoo	riku66@inha.edu	1	092987479	19991126	0				
12240048	Jung	Donghyun	IBT	]ssr	Hyunwoo	donghyun55@inha.edu	1	090723678	20050508	0				
12240049	Choi	Soojin	IBT	^tts	Hyunwoo	soojin42@inha.edu	1	072873071	20021225	0				
12240050	Islom	ISE	Kang	^zsf	islom49@inha.edu	1026172939	2	0001028	0	0				
12240051	Ziyoda	ISE	Kang	]yre	ziyoda36@inha.edu	1050661017	1	9990214	0	0				
12240052	Kang	Seoyeon	IBT	\rrq	Hyunwoo	seoyeon78@inha.edu	1	069807064	20020805	0				
12240053	Tanaka	Haruka	KLC	Lwpi	Minsoo	haruka67@inha.edu	1	062005009	19990823	0				
12240054	Gulnoza	ISE	Kang	Zvob	gulnoza92@inha.edu	1057393909	1	9980805	0	0				
12240055	Min	Win	KLC	Jung	Minsoo	win38@inha.edu	1	020208308	20020805	0				
12240056	Jahongir	ISE	Kang	Zvob	jahongir54@inha.edu	1041648251	1	9981018	0	0				
12240057	Lee	Jisoo	IBT	[qqp	Hyunwoo	jisoo87@inha.edu	1	015941058	19960111	0				
12240058	Aung	Kyaw	KLC	Mxqj	Minsoo	kyaw66@inha.edu	1	059976103	19951224	0				
12240059	Meerim	Zhumagul	KLC	Nyrk	Minsoo	zhumagul10@inha.edu	1	038553356	20050527	0				
12240090	Nuna	IBT	Yoon Hyunwoo	nuna@inha.edu	01012344321	20010101	F	Soseong-ro Inha, Seoul	1	100	None	1234567890	Russia	222107

