Student ID,Name,Faculty,Advisor's Name,Email,Phone Number,Date of Birth,Gender,Address,Semesters,Scholarship Status / Tuition Fees,Clubs Attending,Password,Nationality
12220131,Jahongir,ISE,Jung Hoseok,jahongir34@inha.edu,1011822155,20020103,M,"97 OndangRo, YeonsuGu, Incheon 123451",6,0,Rock Climbing,7fl~q}a~T_,Uzbekistan
12220132,Gulnoza,ISE,Choi Minseo,gulnoza57@inha.edu,1069868595,20030822,F,"7 OndangRo, BupyeongGu, Incheon 128442",6,0,Drama Club,i!T$RnkGop,Brazil
12220133,Shohjahon,ISE,Jung Eunji,shohjahon48@inha.edu,1020469729,20040526,M,"47 GeumgangRo, NamdongGu, Incheon 124138",6,0,Skating,=M?7gOy1[j,India
12220134,Kim Minho,IBT,Kim Seokjin,minho38@inha.edu,1019996926,19981025,M,"27 JungangRo, NamdongGu, Incheon 128376",6,0,0,zX&sm<g3m$,South Korea
12220000,Shohjahon,ISE,Park Jimin,shohjahon7@inha.edu,1013877364,20041024,M,"44 JungangRo, NamdongGu, Incheon 120487",5,0,Drama Club,ND`93FLWxa,India
12220001,Ruslan Bakyt,KLC,Lee Hana,bakyt44@inha.edu,1029842734,19961210,M,"74 CheongunRo, SeoGu, Incheon 123978",5,50,Game Programming,OT<|+4*Tt(,Germany
12220002,Sarvar,ISE,Lee Hana,sarvar35@inha.edu,1015802767,20050522,M,"51 OndangRo, YeonsuGu, Incheon 120270",5,0,0,"3Smm3,#Qs*",United States
12220003,Park Hyunjin,IBT,Kim Seokjin,hyunjin98@inha.edu,1013797672,19991220,M,"2 OndangRo, GyeyangGu, Incheon 124650",5,0,Dance Club,o#k64?4$za,South Korea
12220004,Shohjahon,ISE,Kim Seokjin,shohjahon10@inha.edu,1095193381,20010415,M,"25 GeumgangRo, BupyeongGu, Incheon 129264",5,0,Drama Club,kK|#*ja0t,Australia
12220005,Park Hyunjin,IBT,Kim Seokjin,hyunjin94@inha.edu,1061932093,20000919,M,"92 GeumgangRo, NamdongGu, Incheon 127369",5,0,Rock Climbing,#r*<eJ6t{`,South Korea
12220006,Dilnoza,ISE,Jung Eunji,dilnoza43@inha.edu,1020371055,20010618,F,"24 JungangRo, GyeyangGu, Incheon 124412",5,50,0,]{lg0aQ.81,Brazil
12220007,Takahashi Mei,KLC,Kim Seokjin,mei54@inha.edu,1079749912,19981005,F,"6 CheongunRo, NamdongGu, Incheon 121055",5,0,Skating,YK]~'I:;5R,Australia
12220008,Sarvar,ISE,Park Jimin,sarvar3@inha.edu,1056497384,20020825,M,"52 GeumgangRo, NamdongGu, Incheon 129786",5,25,Drama Club,"lJ3Fj}?,[1",Australia
12220009,Lee Jisoo,IBT,Kim Seokjin,jisoo70@inha.edu,1016398834,20051201,F,"21 OndangRo, BupyeongGu, Incheon 123349",5,50,Dance Club,?/3r0}mhe',South Korea
12220010,Jahongir,ISE,Kang Daehyun,jahongir74@inha.edu,1094376851,20031025,M,"28 OndangRo, SeoGu, Incheon 126718",5,0,Skating,",?={OP8if{",Uzbekistan
12220011,Lee Jisoo,IBT,Jung Eunji,jisoo43@inha.edu,1046754659,19990801,F,"85 OndangRo, NamdongGu, Incheon 120011",5,0,0,"l*YqnK>,e3",South Korea
12220012,Dilnoza,ISE,Choi Minseo,dilnoza12@inha.edu,1038204151,20020905,F,"44 GeumgangRo, GyeyangGu, Incheon 126378",5,100,Game Programming,%BkYsQ*n4,Australia
12220013,Aibek Temir,KLC,Jung Eunji,temir55@inha.edu,1012001367,20040904,M,"40 MyeongdongRo, BupyeongGu, Incheon 124433",5,0,0,Pl%ts@VysR,United States
12220014,Thuzar Hnin,KLC,Kim Seokjin,hnin7@inha.edu,1063951929,20021117,F,"97 JungangRo, NamdongGu, Incheon 123055",5,25,0,Xy$;RINw|Z,Germany
12220015,Park Hyunjin,IBT,Kang Daehyun,hyunjin70@inha.edu,1043255610,19980303,M,"24 CheongunRo, YeonsuGu, Incheon 124979",5,0,0,k|Fv{6gjwC,South Korea
12220016,Madina,ISE,Kim Seokjin,madina57@inha.edu,1012869672,19970602,F,"52 GeumgangRo, SeoGu, Incheon 123429",5,0,Music Society,Ga|5nERP',Uzbekistan
12220017,Kang Seoyeon,IBT,Park Jimin,seoyeon59@inha.edu,1045692769,19981010,F,"50 JungangRo, SeoGu, Incheon 128336",5,0,Music Society,"}`evA*|2""V",South Korea
12220018,Kang Seoyeon,IBT,Kim Seokjin,seoyeon21@inha.edu,1064543307,19960921,F,"5 CheongunRo, BupyeongGu, Incheon 125138",5,0,Debate Team,mGspAH1o1,South Korea
12220019,Sarvar,ISE,Kang Daehyun,sarvar94@inha.edu,1090029005,19970224,M,"26 MyeongdongRo, YeonsuGu, Incheon 120407",5,50,Game Programming,QA8`T<9mbi,United States
12220020,Ziyoda,ISE,Jung Hoseok,ziyoda44@inha.edu,1089307241,20000403,F,"6 GeumgangRo, BupyeongGu, Incheon 125441",5,0,Music Society,"Saom""$fp5",Brazil
12220021,Kang Seoyeon,IBT,Park Jimin,seoyeon9@inha.edu,1062888330,19980126,F,"32 MyeongdongRo, BupyeongGu, Incheon 129221",5,0,Kayaking,{RP[]x|kmK,South Korea
12220022,Park Hyunjin,IBT,Kang Daehyun,hyunjin90@inha.edu,1093582209,19950611,M,"23 MyeongdongRo, YeonsuGu, Incheon 125017",5,25,Kayaking,a^\'Zu7T2M,South Korea
12220023,Shohjahon,ISE,Kang Daehyun,shohjahon74@inha.edu,1065451990,20021123,M,"93 GeumgangRo, NamdongGu, Incheon 122450",5,100,Debate Team,[JMjk\U=%4,Germany
12220024,Jahongir,ISE,Park Jimin,jahongir32@inha.edu,1068834166,19990617,M,"29 JungangRo, NamdongGu, Incheon 129841",5,50,Dance Club,r*[C?q*Fmv,Uzbekistan
12220025,Islom,ISE,Choi Minseo,islom26@inha.edu,1079062805,20050422,M,"51 OndangRo, SeoGu, Incheon 127776",5,0,Debate Team,eaE]3QA*l<,United States
12220026,Ziyoda,ISE,Jung Hoseok,ziyoda29@inha.edu,1091725939,19950702,F,"37 GeumgangRo, BupyeongGu, Incheon 121114",5,0,Dance Club,8'I%HE%v0),Australia
12220027,Min Win,KLC,Choi Minseo,win34@inha.edu,1030497801,20020521,M,"46 OndangRo, BupyeongGu, Incheon 121504",5,0,Debate Team,l4$_=x?&5w,Australia
12220028,Kim Minho,IBT,Jung Eunji,minho5@inha.edu,1075526069,20041015,M,"73 JungangRo, BupyeongGu, Incheon 123797",5,100,Kayaking,Qn/mmVRMbH,South Korea
12220029,Park Hyunjin,IBT,Jung Hoseok,hyunjin53@inha.edu,1066222445,19950427,M,"96 OndangRo, GyeyangGu, Incheon 128108",5,100,0,E~)1\8|;hm,South Korea
12220030,Yamada Taro,KLC,Kim Seokjin,taro33@inha.edu,1011242116,20010308,M,"86 CheongunRo, BupyeongGu, Incheon 124175",5,25,Dance Club,xF}(ci_oH,Germany
12220031,Malika,ISE,Choi Minseo,malika1@inha.edu,1034745620,19951107,F,"83 GeumgangRo, SeoGu, Incheon 120722",5,0,Skating,|3%1wvy%g,Brazil
12220032,Aung Kyaw,KLC,Jung Hoseok,kyaw26@inha.edu,1027403804,19981226,M,"87 JungangRo, YeonsuGu, Incheon 120066",5,0,Skating,XFNkl:/!>r,Australia
12220033,Thuzar Hnin,KLC,Kang Daehyun,hnin35@inha.edu,1023363302,19950405,F,"89 GeumgangRo, YeonsuGu, Incheon 129705",5,0,Rock Climbing,Nw(u^>Io65,Australia
12220034,Park Hyunjin,IBT,Jung Hoseok,hyunjin56@inha.edu,1054716175,19970413,M,"91 CheongunRo, GyeyangGu, Incheon 123655",5,100,0,iYz'cWX9P,South Korea
12220035,Shohjahon,ISE,Choi Minseo,shohjahon43@inha.edu,1087018604,20040913,M,"93 OndangRo, YeonsuGu, Incheon 120811",5,50,Drama Club,NiMbg87wo9,Germany
12220036,Nazira Erkin,KLC,Lee Hana,erkin71@inha.edu,1096376554,19981210,F,"51 MyeongdongRo, YeonsuGu, Incheon 123108",5,100,Rock Climbing,fiXHJy(%)7,Uzbekistan
12220037,Park Hyunjin,IBT,Kang Daehyun,hyunjin42@inha.edu,1065197425,20040111,M,"58 MyeongdongRo, BupyeongGu, Incheon 121808",5,50,Debate Team,FIuU=Q4JfW,South Korea
12220038,Tanaka Haruka,KLC,Jung Eunji,haruka11@inha.edu,1037744947,19960325,F,"22 CheongunRo, NamdongGu, Incheon 127014",5,0,0,"7,URP_*+*L",Germany
12220039,Choi Soojin,IBT,Jung Eunji,soojin46@inha.edu,1041299240,19970912,F,"99 CheongunRo, YeonsuGu, Incheon 122374",5,25,Game Programming,XX2/IPEZyb,India
12220040,Choi Soojin,IBT,Jung Hoseok,soojin87@inha.edu,1075606210,20030621,F,"34 MyeongdongRo, YeonsuGu, Incheon 125946",5,50,Drama Club,ErXFbut]I=,Australia
12220041,Malika,ISE,Kim Seokjin,malika78@inha.edu,1098153255,19981110,F,"7 GeumgangRo, GyeyangGu, Incheon 127864",5,50,Game Programming,I}@RMViux3,Brazil
12220042,Madina,ISE,Kim Seokjin,madina97@inha.edu,1049185662,19970302,F,"67 GeumgangRo, NamdongGu, Incheon 124153",5,0,0,h]js>q.UBl,Uzbekistan
12220043,Malika,ISE,Kim Seokjin,malika95@inha.edu,1015758157,20000505,F,"63 OndangRo, YeonsuGu, Incheon 123837",5,0,Kayaking,}^@x%8R6m,Brazil
12220044,Tanaka Haruka,KLC,Jung Eunji,haruka19@inha.edu,1073738107,19980601,F,"93 JungangRo, GyeyangGu, Incheon 129338",5,100,Rock Climbing,"MPt38URIV,",Germany
12220045,Kim Minho,IBT,Jung Hoseok,minho84@inha.edu,1010537981,20051025,M,"12 OndangRo, NamdongGu, Incheon 129071",5,0,Skating,gku*;AI\:<,South Korea
12220046,Choi Soojin,IBT,Lee Hana,soojin88@inha.edu,1071572363,20021225,F,"21 GeumgangRo, SeoGu, Incheon 122524",5,50,Dance Club,ma2s1M}Xrj,Brazil
12220047,Park Hyunjin,IBT,Kang Daehyun,hyunjin30@inha.edu,1053908868,20050728,M,"76 MyeongdongRo, YeonsuGu, Incheon 126707",5,0,Dance Club,96Odkm]p',South Korea
12220048,Madina,ISE,Lee Hana,madina21@inha.edu,1071205127,19981121,F,"74 JungangRo, GyeyangGu, Incheon 127544",5,25,Game Programming,ud&+l@\19R,Uzbekistan
12220049,Takahashi Mei,KLC,Park Jimin,mei36@inha.edu,1084964257,20000907,F,"20 JungangRo, NamdongGu, Incheon 120704",5,50,Debate Team,n(<=JiyyFq,Australia
12220050,Park Hyunjin,IBT,Jung Eunji,hyunjin14@inha.edu,1018154661,19950626,M,"85 OndangRo, BupyeongGu, Incheon 129241",5,0,Debate Team,[GjcS/~bh<,South Korea
12220051,Thuzar Hnin,KLC,Choi Minseo,hnin6@inha.edu,1066842700,19980618,F,"61 MyeongdongRo, NamdongGu, Incheon 128791",5,0,0,n|ujF'I4ll,Australia
12220052,Dilnoza,ISE,Kang Daehyun,dilnoza52@inha.edu,1023971123,20050412,F,"90 OndangRo, YeonsuGu, Incheon 129437",5,100,Skating,&2P_R!T.>p,India
12220053,Park Hyunjin,IBT,Jung Eunji,hyunjin68@inha.edu,1073341568,20030208,M,"10 CheongunRo, SeoGu, Incheon 126778",5,0,Kayaking,"bP[#,V$h/l",South Korea
12220054,Choi Soojin,IBT,Kang Daehyun,soojin69@inha.edu,1012361477,20041103,F,"16 OndangRo, SeoGu, Incheon 123555",5,0,Dance Club,lP}_G;1=_,India
12220055,Lee Jisoo,IBT,Kang Daehyun,jisoo45@inha.edu,1045893696,19990314,F,"6 GeumgangRo, BupyeongGu, Incheon 121085",5,0,Game Programming,T@rm&TzeCL,South Korea
12220056,Lee Jisoo,IBT,Lee Hana,jisoo26@inha.edu,1080125169,19960317,F,"87 MyeongdongRo, NamdongGu, Incheon 129589",5,50,0,DL(j*(7Sm\,South Korea
12220057,Islom,ISE,Park Jimin,islom3@inha.edu,1029073527,19990401,M,"94 GeumgangRo, SeoGu, Incheon 124122",5,50,Kayaking,egar#i;PsK,India
12220058,Yamada Taro,KLC,Park Jimin,taro19@inha.edu,1016052630,19970414,M,"32 OndangRo, YeonsuGu, Incheon 126438",5,0,Kayaking,L8Om~vS:wh,Germany
12220059,Lee Jisoo,IBT,Choi Minseo,jisoo66@inha.edu,1049517562,19980605,F,"18 JungangRo, YeonsuGu, Incheon 124036",5,0,Kayaking,":Ou#0""^]XB",South Korea
12220060,Gulnoza,ISE,Kang Daehyun,gulnoza28@inha.edu,1088533810,19960610,F,"2 CheongunRo, SeoGu, Incheon 122517",5,50,Drama Club,Y0L8pn81Y,Brazil
12220061,Nguyen Hoa,KLC,Jung Eunji,hoa21@inha.edu,1052364142,19980223,F,"93 CheongunRo, YeonsuGu, Incheon 123070",5,0,Rock Climbing,"Ro,:LJ:hJC",Australia
12220062,Jahongir,ISE,Jung Eunji,jahongir87@inha.edu,1010954561,19970301,M,"34 GeumgangRo, BupyeongGu, Incheon 121867",5,0,Rock Climbing,"W""&xwo/So""",Uzbekistan
12220063,Aizada Nurlan,KLC,Choi Minseo,nurlan50@inha.edu,1072179935,20010922,F,"52 OndangRo, NamdongGu, Incheon 122518",5,0,Rock Climbing,"@Mtv3`;)""",Brazil
12220064,Kim Minho,IBT,Jung Hoseok,minho65@inha.edu,1072887270,20011224,M,"59 MyeongdongRo, NamdongGu, Incheon 125331",5,50,Skating,PNZeNIoY!,South Korea
12220065,Lee Jisoo,IBT,Choi Minseo,jisoo49@inha.edu,1091146670,19980816,F,"61 JungangRo, BupyeongGu, Incheon 122216",5,25,Rock Climbing,kLLdm?g4CU,South Korea
12220066,Kang Seoyeon,IBT,Jung Hoseok,seoyeon98@inha.edu,1070362767,19980311,F,"90 CheongunRo, NamdongGu, Incheon 128539",5,100,Music Society,zqz6F9N4~X,South Korea
12220067,Choi Soojin,IBT,Kang Daehyun,soojin78@inha.edu,1065751613,20031111,F,"28 OndangRo, BupyeongGu, Incheon 124011",5,0,Kayaking,L^P'vXK.sS,Germany
12220068,Kobayashi Riku,KLC,Jung Eunji,riku84@inha.edu,1062583527,20001110,M,"94 JungangRo, NamdongGu, Incheon 127587",5,0,Music Society,ob^dOL!eXR,Germany
12220069,Islom,ISE,Jung Eunji,islom62@inha.edu,1055223013,19960603,M,"64 CheongunRo, BupyeongGu, Incheon 120283",5,50,Rock Climbing,uOX9(rEbk>,United States
12220070,Kim Minho,IBT,Choi Minseo,minho19@inha.edu,1054534420,19990825,M,"82 GeumgangRo, BupyeongGu, Incheon 121700",5,0,Debate Team,k|#YlW=/Vg,South Korea
12220071,Jung Donghyun,IBT,Lee Hana,donghyun19@inha.edu,1036039566,20030417,M,"87 JungangRo, GyeyangGu, Incheon 124298",5,100,Skating,hkEe`\`9bD,Germany
12220072,Thuzar Hnin,KLC,Kim Seokjin,hnin54@inha.edu,1034134124,19981110,F,"63 OndangRo, YeonsuGu, Incheon 122485",5,0,0,"yj""2am{k'N",United States
12220073,Kang Seoyeon,IBT,Jung Eunji,seoyeon13@inha.edu,1093758517,20000426,F,"5 OndangRo, GyeyangGu, Incheon 129612",5,50,0,4G@YLpy7N9,South Korea
12220074,Gulnoza,ISE,Jung Hoseok,gulnoza43@inha.edu,1020743303,19960422,F,"19 MyeongdongRo, GyeyangGu, Incheon 126756",5,100,Kayaking,",CcN;1A#u/",Germany
12220075,Jahongir,ISE,Choi Minseo,jahongir12@inha.edu,1021018109,20010812,M,"96 OndangRo, YeonsuGu, Incheon 120042",5,100,0,"""4Y8oB#xOY",Uzbekistan
12220076,Jung Donghyun,IBT,Park Jimin,donghyun23@inha.edu,1033571167,20050626,M,"93 MyeongdongRo, SeoGu, Incheon 120725",5,0,Game Programming,4J[_HidC>V,Australia
12220077,Jahongir,ISE,Lee Hana,jahongir66@inha.edu,1025492559,20040824,M,"41 GeumgangRo, GyeyangGu, Incheon 124861",5,0,Music Society,<BiVJouG(X,Uzbekistan
12220078,Park Hyunjin,IBT,Choi Minseo,hyunjin90@inha.edu,1014604917,19990324,M,"69 GeumgangRo, NamdongGu, Incheon 125031",5,0,Game Programming,I1ihe$(7h$,South Korea
12220079,Park Hyunjin,IBT,Lee Hana,hyunjin25@inha.edu,1061545847,20020619,M,"91 JungangRo, BupyeongGu, Incheon 124208",5,100,Rock Climbing,0{0~~Q@?T~,South Korea
12220080,Gulnoza,ISE,Kim Seokjin,gulnoza91@inha.edu,1020062387,19970906,F,"98 CheongunRo, NamdongGu, Incheon 127313",5,0,Game Programming,Si<d?sw^cC,India
12220081,Azizbek,ISE,Jung Hoseok,azizbek5@inha.edu,1095329045,19970226,M,"38 JungangRo, YeonsuGu, Incheon 120938",5,100,Dance Club,#Xt@kP6aRV,Australia
12220082,Islom,ISE,Jung Eunji,islom25@inha.edu,1055905133,20030616,M,"9 MyeongdongRo, GyeyangGu, Incheon 129560",5,100,Drama Club,"u?b#\e<z,W",Brazil
12220083,Meerim Zhumagul,KLC,Jung Eunji,zhumagul81@inha.edu,1019574999,20011220,F,"41 JungangRo, GyeyangGu, Incheon 122037",5,0,Game Programming,;>$9'Fe:{;,Brazil
12220084,Dilnoza,ISE,Jung Eunji,dilnoza99@inha.edu,1060534458,20030609,F,"82 JungangRo, YeonsuGu, Incheon 122496",5,50,Debate Team,&0)`i4:f$`,Germany
12220085,Sarvar,ISE,Lee Hana,sarvar26@inha.edu,1043723659,20050402,M,"29 MyeongdongRo, BupyeongGu, Incheon 129663",5,50,Game Programming,MAd2:<#|g(,India
12220086,Adi Putri,KLC,Jung Hoseok,putri83@inha.edu,1040894249,19950904,F,"74 CheongunRo, YeonsuGu, Incheon 124313",5,0,Rock Climbing,11#Sln\UJe,Brazil
12220087,Gulnoza,ISE,Jung Hoseok,gulnoza92@inha.edu,1026902643,20030815,F,"51 JungangRo, NamdongGu, Incheon 126643",5,100,Drama Club,A.n>B>ap%T,Germany
12220088,Aung Kyaw,KLC,Jung Eunji,kyaw58@inha.edu,1055226809,19990714,M,"6 MyeongdongRo, YeonsuGu, Incheon 124890",5,100,0,"YNXr},Bqd!",Australia
12220089,Park Hyunjin,IBT,Park Jimin,hyunjin14@inha.edu,1079441718,20000707,M,"27 MyeongdongRo, YeonsuGu, Incheon 123044",5,25,Game Programming,"#KmQajX,h",South Korea
12220090,Azizbek,ISE,Lee Hana,azizbek23@inha.edu,1019879723,20050710,M,"66 CheongunRo, SeoGu, Incheon 121156",5,0,Debate Team,)tzNR?u3#t,India
12220091,Shohjahon,ISE,Kim Seokjin,shohjahon64@inha.edu,1068105886,20000814,M,"91 GeumgangRo, BupyeongGu, Incheon 124212",5,0,Skating,.V;rALgX;g,Australia
12220092,Kang Seoyeon,IBT,Jung Hoseok,seoyeon13@inha.edu,1044127372,20040704,F,"97 CheongunRo, YeonsuGu, Incheon 121231",5,0,Game Programming,7+m+%d(^m_,South Korea
12220093,Islom,ISE,Jung Eunji,islom78@inha.edu,1043267673,19970214,M,"58 GeumgangRo, GyeyangGu, Incheon 128771",5,0,Drama Club,HLY!a/qvlt,Brazil
12220094,Sarvar,ISE,Lee Hana,sarvar34@inha.edu,1035466897,19950918,M,"10 OndangRo, SeoGu, Incheon 122999",5,25,Dance Club,CLE^VBX+.b,Brazil
12220095,Jahongir,ISE,Park Jimin,jahongir33@inha.edu,1050705465,20040924,M,"17 MyeongdongRo, GyeyangGu, Incheon 124999",5,25,Drama Club,\[X1\Zcp}?,Uzbekistan
12220096,Choi Soojin,IBT,Kim Seokjin,soojin41@inha.edu,1080756172,20021004,F,"54 JungangRo, YeonsuGu, Incheon 129530",5,0,Drama Club,p?Mq0C\V$&,Brazil
12220097,Kang Seoyeon,IBT,Jung Hoseok,seoyeon30@inha.edu,1086587328,20011005,F,"63 OndangRo, GyeyangGu, Incheon 125083",5,0,Rock Climbing,aGCP*$_lxK,South Korea
12220098,Lee Jisoo,IBT,Kim Seokjin,jisoo58@inha.edu,1082623710,20000311,F,"12 GeumgangRo, GyeyangGu, Incheon 124052",5,100,Game Programming,"TD,8ST0{gR",South Korea
12220099,Ziyoda,ISE,Jung Hoseok,ziyoda33@inha.edu,1033288510,20051107,F,"90 CheongunRo, NamdongGu, Incheon 128469",5,50,Rock Climbing,"""bw5x)S&7+",United States
12220100,Kim Minho,IBT,Park Jimin,minho46@inha.edu,1046633903,19980127,M,"22 MyeongdongRo, BupyeongGu, Incheon 120429",5,0,Music Society,zKL[d/(r<&,South Korea
12220101,Meerim Zhumagul,KLC,Jung Eunji,zhumagul60@inha.edu,1075019273,19991226,F,"60 OndangRo, SeoGu, Incheon 124121",5,25,0,"aouCDTfc"".",India
12220102,Jahongir,ISE,Park Jimin,jahongir71@inha.edu,1077941549,19970626,M,"75 MyeongdongRo, GyeyangGu, Incheon 124612",5,0,Skating,8D%%PY\r){,Uzbekistan
12220103,Kim Minho,IBT,Park Jimin,minho61@inha.edu,1015073062,19980601,M,"67 OndangRo, BupyeongGu, Incheon 124612",5,0,0,k9L}KqQs3H,South Korea
12220104,Jung Donghyun,IBT,Jung Hoseok,donghyun10@inha.edu,1060192195,20010521,M,"62 JungangRo, NamdongGu, Incheon 128730",5,0,Skating,xNCu4HSV@3,United States
12220105,Lee Jisoo,IBT,Jung Hoseok,jisoo33@inha.edu,1026552603,20010327,F,"40 GeumgangRo, BupyeongGu, Incheon 122404",5,50,Kayaking,ORL|\P;OX,South Korea
12220106,Aibek Temir,KLC,Jung Eunji,temir98@inha.edu,1011392711,20000814,M,"26 MyeongdongRo, BupyeongGu, Incheon 127572",5,0,Debate Team,}eJ_GQtg,United States
12220107,Kim Minho,IBT,Jung Eunji,minho66@inha.edu,1023208050,19961102,M,"79 OndangRo, YeonsuGu, Incheon 128198",5,50,Debate Team,4b\uIe2vz{,South Korea
12220108,Park Hyunjin,IBT,Kim Seokjin,hyunjin76@inha.edu,1043061332,20040516,M,"27 JungangRo, GyeyangGu, Incheon 126299",5,0,Debate Team,mObp}Hsn+,South Korea
12220109,Azizbek,ISE,Kang Daehyun,azizbek81@inha.edu,1025762463,19990607,M,"82 MyeongdongRo, NamdongGu, Incheon 127062",5,100,Debate Team,03%^YpTrp?,United States
12220110,Lee Jisoo,IBT,Choi Minseo,jisoo3@inha.edu,1069288110,20050503,F,"73 CheongunRo, GyeyangGu, Incheon 129125",5,0,Drama Club,8YCc0:Cuj,South Korea
12220111,Thuzar Hnin,KLC,Kim Seokjin,hnin48@inha.edu,1078991526,19991116,F,"96 OndangRo, GyeyangGu, Incheon 124721",5,100,Kayaking,I3$p%t8\&?,Brazil
12220112,Park Hyunjin,IBT,Jung Eunji,hyunjin37@inha.edu,1045923952,20000607,M,"47 JungangRo, NamdongGu, Incheon 121735",5,0,Debate Team,"f,eXistd0""",South Korea
12220113,Kang Seoyeon,IBT,Jung Hoseok,seoyeon22@inha.edu,1041891223,19980127,F,"12 OndangRo, SeoGu, Incheon 123142",5,0,0,&9'.!v(Xz.,South Korea
12220114,Jahongir,ISE,Kim Seokjin,jahongir92@inha.edu,1052654237,20021203,M,"20 JungangRo, GyeyangGu, Incheon 127390",5,100,0,"HyW`P""j;p7",Uzbekistan
12220115,Shohjahon,ISE,Jung Eunji,shohjahon7@inha.edu,1021448345,19980911,M,"58 JungangRo, YeonsuGu, Incheon 127547",5,50,Music Society,F;P/7lN9(T,India
12220116,Jung Donghyun,IBT,Choi Minseo,donghyun42@inha.edu,1065937781,20030302,M,"36 MyeongdongRo, SeoGu, Incheon 125058",5,50,0,"4,;MZxXK{b",India
12220117,Hadi Budi,KLC,Park Jimin,budi80@inha.edu,1076221226,19970204,M,"23 JungangRo, NamdongGu, Incheon 121934",5,0,Drama Club,KNXJU`M>A|,United States
12220118,Bekbolot Akyl,KLC,Kim Seokjin,akyl88@inha.edu,1092586336,20030509,M,"95 OndangRo, BupyeongGu, Incheon 125370",5,0,Skating,fw'=M{^=Aq,United States
12220119,Park Hyunjin,IBT,Jung Eunji,hyunjin91@inha.edu,1060605354,19970420,M,"11 OndangRo, BupyeongGu, Incheon 128222",5,25,Game Programming,Rqk7@_*Z)>,South Korea
12220120,Nguyen Hoa,KLC,Park Jimin,hoa60@inha.edu,1050721160,20020528,F,"13 CheongunRo, GyeyangGu, Incheon 120139",5,50,Music Society,jE%2z88N}r,Brazil
12220121,Hadi Budi,KLC,Lee Hana,budi15@inha.edu,1044704463,19970313,M,"76 OndangRo, SeoGu, Incheon 121560",5,50,0,Bjr@Ik^Wre,India
12220122,Dilnoza,ISE,Jung Hoseok,dilnoza70@inha.edu,1071639448,20001102,F,"5 CheongunRo, BupyeongGu, Incheon 124104",5,25,Drama Club,VYF_4/9>sj,United States
12220123,Shohjahon,ISE,Jung Hoseok,shohjahon38@inha.edu,1079624407,19970527,M,"9 MyeongdongRo, SeoGu, Incheon 123776",5,100,Drama Club,U7|>YqS7@,Brazil
12220124,Jung Donghyun,IBT,Jung Hoseok,donghyun51@inha.edu,1065934060,20000527,M,"82 JungangRo, NamdongGu, Incheon 129873",5,25,0,Sx#iI*9ZY(,United States
12220125,Madina,ISE,Kang Daehyun,madina52@inha.edu,1014848939,20030507,F,"77 JungangRo, YeonsuGu, Incheon 128448",5,0,0,q\<d+>7l&>,Uzbekistan
12220126,Hadi Budi,KLC,Kim Seokjin,budi29@inha.edu,1062189746,20001026,M,"27 JungangRo, YeonsuGu, Incheon 122017",5,0,Debate Team,"6;gY""8/#8Q",Germany
12220127,Park Hyunjin,IBT,Kim Seokjin,hyunjin82@inha.edu,1049141287,19950604,M,"72 MyeongdongRo, YeonsuGu, Incheon 127174",5,50,Drama Club,+u1~ri@jKi,South Korea
12220128,Malika,ISE,Kim Seokjin,malika95@inha.edu,1077409506,19970509,F,"90 GeumgangRo, NamdongGu, Incheon 125192",5,25,Music Society,"i>,I=P_'~X",India
12220129,Kang Seoyeon,IBT,Kim Seokjin,seoyeon84@inha.edu,1021991613,19990601,F,"49 MyeongdongRo, SeoGu, Incheon 125117",5,50,0,ZJ2P]'O[]K,South Korea
12220130,Shohjahon,ISE,Jung Eunji,shohjahon53@inha.edu,1049556351,19970108,M,"42 OndangRo, GyeyangGu, Incheon 126745",5,50,Drama Club,S`zVEdW7Xh,Germany
12220131,Shohjahon,ISE,Jung Hoseok,shohjahon69@inha.edu,1042409085,19980615,M,"33 OndangRo, BupyeongGu, Incheon 128146",5,0,Game Programming,PFul\o'Ac;,India
12220132,Kim Minho,IBT,Jung Eunji,minho98@inha.edu,1058873789,20040715,M,"63 MyeongdongRo, SeoGu, Incheon 121153",5,100,Debate Team,A}MtA.4I?;,South Korea
12220133,Ruslan Bakyt,KLC,Jung Hoseok,bakyt39@inha.edu,1047487684,19991204,M,"15 GeumgangRo, YeonsuGu, Incheon 126960",5,100,Rock Climbing,rgTj9YvUS!,Australia
12220134,Choi Soojin,IBT,Jung Eunji,soojin1@inha.edu,1012896823,20051123,F,"45 GeumgangRo, YeonsuGu, Incheon 128659",5,0,Game Programming,>A{8gpq(G@,United States
12230000,Ziyoda,ISE,Kang Daehyun,ziyoda78@inha.edu,1060091754,19970310,F,"59 OndangRo, NamdongGu, Incheon 120446",4,25,Rock Climbing,*CqibiwFK,Germany
12230001,Aibek Temir,KLC,Choi Minseo,temir71@inha.edu,1039722551,19961214,M,"94 MyeongdongRo, BupyeongGu, Incheon 121904",4,0,Dance Club,2K]4X~'/\A,Germany
12230002,Min Win,KLC,Jung Eunji,win68@inha.edu,1050241815,20040808,M,"87 MyeongdongRo, SeoGu, Incheon 127775",4,0,Game Programming,"`|$2[+5l,<",Germany
12230003,Islom,ISE,Jung Eunji,islom4@inha.edu,1097121030,20051201,M,"50 CheongunRo, GyeyangGu, Incheon 129235",4,0,Skating,AqQ#uEm]Ox,India
